Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
12/17/2016,89115,Fun Fly,12,59.4,0.1875,22.44,7
11/15/2016,89419,Carlota,1,27.95,0,11.63,4
11/21/2016,89115,Bellen,1,24.95,0,14.04,4
10/2/2016,89115,Fun Fly,6,29.7,0.1,13.08,7
11/7/2016,89030,Majestic Beaut,1,32.95,0,20.15,7
11/16/2016,89419,Yanaki,1,28.75,0,13.7,4
11/11/2016,89030,Bellen,1,24.95,0,11.97,7
12/12/2016,89030,Yanaki,1,28.75,0,14.08,4
10/30/2016,89030,Aspen,1,27.95,0,10.45,4
11/24/2016,89030,Bellen,6,149.7,0.1,71.22,1
10/24/2016,89030,Carlota,1,27.95,0,12.51,4
11/13/2016,89419,Yanaki,1,28.75,0,14.85,4
12/15/2016,89115,Quad,1,43.96,0,22.38,3
12/24/2016,89419,Carlota,1,27.95,0,13.49,5
10/29/2016,89419,Fun Fly,1,4.95,0,1.6,4
11/10/2016,89115,Quad,1,43.96,0,21.2,2
11/28/2016,89115,Yanaki,1,28.75,0,15.04,6
12/4/2016,89115,Majestic Beaut,6,197.7,0.1,113.34,1
10/15/2016,89030,Fun Fly,1,4.95,0,3.87,7
11/3/2016,89030,Carlota,1,27.95,0,11.03,4
10/2/2016,89115,Fun Fly,6,29.7,0.1,16.74,4
12/23/2016,89419,Bellen,1,24.95,0,13.68,7
12/19/2016,89030,Fun Fly,1,4.95,0,2.2,2
12/15/2016,89030,Yanaki,1,28.75,0,15.02,4
11/30/2016,89115,Majestic Beaut,6,197.7,0.1,117.84,1
10/17/2016,89419,Quad,1,43.96,0,22.04,3
12/17/2016,89030,Quad,2,87.92,0,44.98,4
11/15/2016,89419,Quad,1,43.96,0,20.99,3
11/15/2016,89419,Bellen,1,24.95,0,12.12,6
10/3/2016,89030,Bellen,1,24.95,0,12.68,4
10/20/2016,89419,Bellen,1,24.95,0,11.86,5
12/5/2016,89115,Quad,12,527.52,0.1875,253.56,4
11/21/2016,89115,Bellen,6,149.7,0.1,80.88,4
12/8/2016,89030,Quad,6,263.76,0.1,137.82,1
10/12/2016,89030,Fun Fly,1,4.95,0,3,5
11/15/2016,89030,Fun Fly,12,59.4,0.1875,36.96,1
10/14/2016,89419,Carlota,1,27.95,0,11.13,3
11/20/2016,89030,Yanaki,1,28.75,0,15.07,3
11/22/2016,89115,Fun Fly,1,4.95,0,3.84,8
11/8/2016,89115,Quad,1,43.96,0,20.75,3
11/4/2016,89115,Bellen,2,49.9,0,28.12,7
11/13/2016,89419,Majestic Beaut,1,32.95,0,20.16,4
12/5/2016,89030,Bellen,1,24.95,0,14.39,3
11/8/2016,89030,Yanaki,6,172.5,0.1,81.06,3
11/2/2016,89419,Bellen,1,24.95,0,13.01,1
12/11/2016,89115,Bellen,6,149.7,0.1,84.06,3
11/26/2016,89030,Fun Fly,1,4.95,0,3.12,7
11/20/2016,89115,Carlota,6,167.7,0.1,80.1,7
12/19/2016,89419,Carlota,1,27.95,0,12.03,7
11/29/2016,89030,Yanaki,1,28.75,0,15.04,5
11/14/2016,89115,Fun Fly,1,4.95,0,2.9,3
10/20/2016,89115,Bellen,1,24.95,0,12.03,4
11/25/2016,89419,Carlota,2,55.9,0,26.8,1
11/1/2016,89030,Yanaki,6,172.5,0.1,82.38,4
11/21/2016,89419,Yanaki,1,28.75,0,15.52,8
12/24/2016,89030,Fun Fly,1,4.95,0,1.76,8
10/1/2016,89419,Yanaki,1,28.75,0,15.57,4
12/2/2016,89030,Bellen,1,24.95,0,14.31,4
12/13/2016,89030,Fun Fly,1,4.95,0,1.63,2
12/17/2016,89030,Bellen,1,24.95,0,12.14,3
12/5/2016,89115,Quad,1,43.96,0,22.66,7
10/10/2016,89030,Aspen,12,335.4,0.1875,131.16,7
11/26/2016,89419,Fun Fly,1,4.95,0,3.57,7
12/24/2016,89115,Yanaki,1,28.75,0,13.7,3
11/17/2016,89030,Yanaki,1,28.75,0,16.1,8
11/6/2016,89419,Yanaki,1,28.75,0,15.6,5
12/2/2016,89115,Aspen,1,27.95,0,12.16,3
10/6/2016,89030,Yanaki,4,115,0.1,63.48,4
12/19/2016,89115,Fun Fly,1,4.95,0,2.87,6
10/22/2016,89419,Aspen,1,27.95,0,12.19,5
12/1/2016,89030,Fun Fly,12,59.4,0.1875,46.32,3
10/22/2016,89419,Bellen,12,299.4,0.1875,164.16,4
11/1/2016,89115,Fun Fly,1,4.95,0,4.02,4
10/22/2016,89419,Quad,6,263.76,0.1,133.32,1
12/18/2016,89419,Quad,1,43.96,0,22.39,3
10/18/2016,89030,Fun Fly,12,59.4,0.1875,40.44,4
11/17/2016,89115,Aspen,2,55.9,0,22.68,2
10/6/2016,89115,Bellen,1,24.95,0,13.62,4
11/12/2016,89419,Aspen,1,27.95,0,11.61,4
10/8/2016,89115,Fun Fly,1,4.95,0,2.42,7
11/14/2016,89030,Aspen,6,167.7,0.1,73.86,1
11/8/2016,89419,Yanaki,1,28.75,0,13.9,2
12/4/2016,89419,Fun Fly,1,4.95,0,1.78,4
10/27/2016,89419,Fun Fly,1,4.95,0,3.5,4
10/15/2016,89030,Carlota,1,27.95,0,13.01,6
11/7/2016,89115,Fun Fly,12,59.4,0.1875,44.28,4
11/4/2016,89419,Majestic Beaut,1,32.95,0,18.81,4
11/23/2016,89030,Fun Fly,1,4.95,0,3.26,6
11/9/2016,89115,Fun Fly,1,4.95,0,2.14,1
11/15/2016,89030,Bellen,1,24.95,0,12.4,1
12/21/2016,89030,Fun Fly,1,4.95,0,3.97,7
10/28/2016,89419,Yanaki,6,172.5,0.1,96,1
11/9/2016,89419,Yanaki,1,28.75,0,13.58,5
10/18/2016,89419,Fun Fly,1,4.95,0,3.96,1
10/28/2016,89419,Carlota,1,27.95,0,11.16,4
11/12/2016,89030,Aspen,3,83.85,0,36.36,7
12/15/2016,89030,Bellen,12,299.4,0.1875,171.6,1
11/12/2016,89115,Quad,1,43.96,0,21.47,4
11/25/2016,89419,Quad,6,263.76,0.1,126,2
11/8/2016,89115,Carlota,1,27.95,0,13.5,8
11/8/2016,89419,Fun Fly,12,59.4,0.1875,28.08,3
11/11/2016,89115,Quad,1,43.96,0,21.98,6
10/31/2016,89419,Quad,1,43.96,0,21.44,5
11/11/2016,89030,Fun Fly,6,29.7,0.1,22.02,6
11/7/2016,89030,Fun Fly,1,4.95,0,2.68,7
12/13/2016,89115,Yanaki,1,28.75,0,16.01,1
12/18/2016,89115,Aspen,12,335.4,0.1875,143.28,4
10/28/2016,89419,Aspen,6,167.7,0.1,68.76,1
11/30/2016,89419,Aspen,1,27.95,0,11.03,3
11/26/2016,89115,Majestic Beaut,6,197.7,0.1,117.78,4
12/2/2016,89419,Bellen,1,24.95,0,13.1,4
10/28/2016,89030,Aspen,1,27.95,0,12.33,5
10/22/2016,89030,Aspen,1,27.95,0,11.69,7
10/9/2016,89419,Bellen,1,24.95,0,13.56,5
10/29/2016,89115,Quad,1,43.96,0,21.13,4
11/7/2016,89030,Carlota,1,27.95,0,11.79,7
12/18/2016,89030,Yanaki,6,172.5,0.1,83.94,2
10/13/2016,89419,Bellen,12,299.4,0.1875,169.8,7
11/2/2016,89115,Bellen,1,24.95,0,11.85,6
11/2/2016,89030,Fun Fly,12,59.4,0.1875,25.8,4
11/23/2016,89030,Bellen,2,49.9,0,26.24,1
12/1/2016,89115,Yanaki,1,28.75,0,15.77,4
12/20/2016,89115,Fun Fly,6,29.7,0.1,10.2,3
10/6/2016,89115,Fun Fly,1,4.95,0,1.48,7
11/28/2016,89030,Aspen,1,27.95,0,11.01,6
12/11/2016,89419,Aspen,1,27.95,0,11.09,4
12/22/2016,89419,Fun Fly,1,4.95,0,2.95,3
12/16/2016,89115,Yanaki,6,172.5,0.1,94.74,2
12/4/2016,89030,Yanaki,1,28.75,0,14.29,7
10/31/2016,89115,Fun Fly,2,9.9,0,8.2,2
12/20/2016,89419,Fun Fly,1,4.95,0,4.02,4
12/15/2016,89030,Carlota,1,27.95,0,12.91,1
11/3/2016,89030,Aspen,1,27.95,0,12.86,4
11/15/2016,89030,Yanaki,1,28.75,0,15.14,4
10/29/2016,89030,Quad,12,527.52,0.1875,268.08,6
11/29/2016,89115,Yanaki,1,28.75,0,15.78,1
12/23/2016,89419,Quad,1,43.96,0,20.87,1
10/8/2016,89115,Bellen,1,24.95,0,12.17,4
10/10/2016,89115,Aspen,1,27.95,0,12.35,5
11/22/2016,89115,Quad,1,43.96,0,21.47,4
11/10/2016,89419,Quad,4,175.84,0.1,85,1
10/20/2016,89115,Fun Fly,1,4.95,0,3.91,7
11/4/2016,89419,Fun Fly,1,4.95,0,4.02,2
11/14/2016,89030,Quad,1,43.96,0,20.68,6
11/30/2016,89030,Fun Fly,1,4.95,0,3.97,7
11/9/2016,89419,Fun Fly,1,4.95,0,2.08,1
10/5/2016,89419,Carlota,1,27.95,0,11.97,8
10/8/2016,89115,Yanaki,1,28.75,0,15.76,3
10/27/2016,89030,Yanaki,1,28.75,0,14.92,5
12/7/2016,89030,Carlota,1,27.95,0,13.4,6
10/4/2016,89115,Bellen,1,24.95,0,13.6,4
11/7/2016,89419,Aspen,1,27.95,0,10.91,4
10/21/2016,89030,Aspen,1,27.95,0,11.6,3
10/11/2016,89115,Fun Fly,1,4.95,0,3.84,7
11/16/2016,89419,Aspen,1,27.95,0,12.27,4
10/25/2016,89030,Fun Fly,1,4.95,0,2.53,4
10/16/2016,89419,Fun Fly,4,19.8,0.1,14.72,6
10/25/2016,89115,Fun Fly,6,29.7,0.1,24.12,8
11/17/2016,89115,Aspen,2,55.9,0,22.58,4
10/19/2016,89419,Quad,2,87.92,0,41.28,7
12/6/2016,89419,Yanaki,2,57.5,0,27.82,7
10/24/2016,89030,Bellen,6,149.7,0.1,82.08,7
12/13/2016,89030,Fun Fly,1,4.95,0,2.12,3
10/11/2016,89115,Fun Fly,1,4.95,0,3.91,4
11/6/2016,89030,Bellen,1,24.95,0,13.29,3
10/25/2016,89115,Fun Fly,1,4.95,0,1.71,8
11/24/2016,89030,Bellen,1,24.95,0,11.94,2
11/8/2016,89115,Fun Fly,1,4.95,0,1.56,5
11/5/2016,89030,Carlota,1,27.95,0,12.37,1
10/25/2016,89115,Carlota,1,27.95,0,12.99,4
12/4/2016,89115,Fun Fly,12,59.4,0.1875,48.12,3
12/3/2016,89030,Carlota,3,83.85,0,40.53,2
12/24/2016,89030,Fun Fly,1,4.95,0,4.14,7
11/22/2016,89115,Fun Fly,1,4.95,0,1.52,1
10/18/2016,89419,Fun Fly,1,4.95,0,2.63,7
10/8/2016,89419,Quad,2,87.92,0,44.12,1
12/15/2016,89030,Bellen,1,24.95,0,13.8,4
11/30/2016,89115,Fun Fly,1,4.95,0,2.82,3
10/21/2016,89030,Majestic Beaut,12,395.4,0.1875,233.28,3
12/12/2016,89030,Aspen,6,167.7,0.1,66.96,5
10/9/2016,89115,Carlota,1,27.95,0,11.69,7
11/28/2016,89030,Yanaki,1,28.75,0,16.15,4
10/14/2016,89115,Fun Fly,6,29.7,0.1,21.84,1
10/2/2016,89030,Aspen,1,27.95,0,11.24,4
11/24/2016,89030,Fun Fly,1,4.95,0,3.03,3
12/22/2016,89030,Bellen,1,24.95,0,12.61,7
11/15/2016,89115,Fun Fly,1,4.95,0,3.47,4
11/12/2016,89030,Fun Fly,1,4.95,0,3.57,2
12/21/2016,89115,Majestic Beaut,1,32.95,0,19.14,3
10/29/2016,89115,Quad,1,43.96,0,22.61,6
10/18/2016,89030,Bellen,1,24.95,0,12.59,6
10/28/2016,89030,Quad,2,87.92,0,45.16,7
12/4/2016,89115,Fun Fly,1,4.95,0,3.89,6
11/23/2016,89419,Carlota,12,335.4,0.1875,133.8,3
11/1/2016,89115,Yanaki,1,28.75,0,13.71,7
12/13/2016,89030,Fun Fly,1,4.95,0,1.6,1
10/31/2016,89115,Bellen,1,24.95,0,13.9,6
11/2/2016,89115,Yanaki,1,28.75,0,15.85,3
10/19/2016,89030,Aspen,1,27.95,0,12.63,4
10/12/2016,89115,Fun Fly,1,4.95,0,4.08,3
10/8/2016,89419,Majestic Beaut,1,32.95,0,18.09,4
10/28/2016,89115,Bellen,12,299.4,0.1875,148.92,5
11/2/2016,89030,Fun Fly,2,9.9,0,6.68,2
10/29/2016,89115,Bellen,6,149.7,0.1,80.76,3
11/21/2016,89419,Fun Fly,1,4.95,0,2.19,7
12/15/2016,89115,Fun Fly,6,29.7,0.1,24.78,3
11/9/2016,89030,Fun Fly,1,4.95,0,3.99,1
10/6/2016,89419,Quad,12,527.52,0.1875,265.32,5
10/16/2016,89115,Bellen,1,24.95,0,14.06,4
12/8/2016,89115,Bellen,1,24.95,0,11.82,7
12/18/2016,89115,Quad,12,527.52,0.1875,272.88,6
11/14/2016,89419,Aspen,1,27.95,0,11.95,4
10/5/2016,89115,Yanaki,1,28.75,0,16.1,2
10/29/2016,89419,Fun Fly,1,4.95,0,2.13,3
12/1/2016,89115,Yanaki,1,28.75,0,14.47,7
11/2/2016,89115,Fun Fly,1,4.95,0,3.5,6
11/13/2016,89419,Bellen,1,24.95,0,12.63,4
12/3/2016,89030,Carlota,1,27.95,0,12.47,2
12/21/2016,89030,Bellen,1,24.95,0,12.85,5
10/22/2016,89030,Quad,1,43.96,0,20.69,1
10/11/2016,89419,Carlota,1,27.95,0,12.94,5
10/26/2016,89115,Bellen,1,24.95,0,13.75,1
12/12/2016,89030,Carlota,1,27.95,0,12.46,4
10/24/2016,89419,Quad,12,527.52,0.1875,265.32,3
12/17/2016,89419,Aspen,1,27.95,0,10.67,4
10/9/2016,89030,Bellen,12,299.4,0.1875,168.12,7
12/17/2016,89115,Aspen,1,27.95,0,12.38,3
12/15/2016,89419,Quad,1,43.96,0,22.37,8
11/28/2016,89419,Fun Fly,1,4.95,0,1.92,1
10/4/2016,89115,Bellen,1,24.95,0,13.53,7
11/14/2016,89419,Fun Fly,1,4.95,0,2.42,5
10/13/2016,89030,Quad,1,43.96,0,21.19,3
11/22/2016,89030,Yanaki,2,57.5,0,30.28,4
11/27/2016,89115,Yanaki,1,28.75,0,15.99,7
11/5/2016,89030,Yanaki,6,172.5,0.1,81.84,7
10/21/2016,89115,Quad,1,43.96,0,22.44,4
12/2/2016,89030,Fun Fly,1,4.95,0,2.81,4
11/30/2016,89419,Fun Fly,1,4.95,0,3.85,8
12/16/2016,89419,Yanaki,1,28.75,0,15.99,4
10/25/2016,89030,Fun Fly,1,4.95,0,2.35,7
12/5/2016,89419,Bellen,4,99.8,0.1,53.32,3
12/24/2016,89419,Bellen,1,24.95,0,14.06,1
12/16/2016,89115,Bellen,1,24.95,0,12.01,1
10/1/2016,89419,Fun Fly,12,59.4,0.1875,34.08,4
12/14/2016,89419,Fun Fly,1,4.95,0,2.77,6
10/4/2016,89419,Fun Fly,1,4.95,0,2.55,1
10/28/2016,89419,Fun Fly,1,4.95,0,3.17,3
10/22/2016,89115,Majestic Beaut,1,32.95,0,19.53,4
12/23/2016,89115,Carlota,6,167.7,0.1,77.94,4
12/10/2016,89419,Bellen,12,299.4,0.1875,143.16,1
10/4/2016,89115,Carlota,3,83.85,0,35.7,3
11/14/2016,89030,Bellen,1,24.95,0,12.37,4
10/15/2016,89030,Bellen,1,24.95,0,14.01,2
10/28/2016,89030,Yanaki,1,28.75,0,13.53,3
12/9/2016,89115,Fun Fly,1,4.95,0,1.5,6
11/25/2016,89419,Yanaki,1,28.75,0,15.16,4
11/11/2016,89419,Bellen,1,24.95,0,12.05,3
11/23/2016,89115,Quad,1,43.96,0,22.54,7
12/23/2016,89419,Aspen,1,27.95,0,12.28,8
12/23/2016,89115,Bellen,1,24.95,0,13.97,5
10/28/2016,89115,Fun Fly,1,4.95,0,3.23,4
12/14/2016,89030,Quad,1,43.96,0,20.36,4
11/27/2016,89030,Carlota,6,167.7,0.1,66.18,7
11/21/2016,89419,Fun Fly,1,4.95,0,4.07,1
11/2/2016,89419,Bellen,1,24.95,0,13.05,6
12/17/2016,89030,Yanaki,2,57.5,0,28.36,1
10/24/2016,89115,Yanaki,3,86.25,0,45.21,4
10/14/2016,89419,Fun Fly,1,4.95,0,3.47,5
10/7/2016,89030,Aspen,1,27.95,0,10.5,1
11/30/2016,89115,Yanaki,1,28.75,0,13.67,7
10/31/2016,89030,Bellen,1,24.95,0,11.98,4
11/11/2016,89419,Carlota,1,27.95,0,13.02,3
10/23/2016,89115,Yanaki,1,28.75,0,14.28,1
12/19/2016,89419,Bellen,12,299.4,0.1875,145.32,7
12/21/2016,89115,Aspen,1,27.95,0,12.05,1
12/11/2016,89419,Yanaki,1,28.75,0,15.98,7
12/1/2016,89419,Yanaki,2,57.5,0,32.3,2
12/14/2016,89419,Aspen,3,83.85,0,33.18,7
10/11/2016,89115,Bellen,1,24.95,0,11.93,4
10/26/2016,89115,Aspen,1,27.95,0,12.06,6
12/12/2016,89115,Yanaki,1,28.75,0,13.74,3
12/19/2016,89030,Fun Fly,1,4.95,0,4.13,8
12/17/2016,89419,Aspen,1,27.95,0,11.66,4
12/9/2016,89419,Aspen,1,27.95,0,11.31,7
12/20/2016,89115,Carlota,1,27.95,0,11.77,3
10/10/2016,89419,Bellen,1,24.95,0,12.69,3
12/2/2016,89115,Bellen,1,24.95,0,13.73,5
10/25/2016,89419,Quad,1,43.96,0,22.02,1
10/1/2016,89030,Quad,12,527.52,0.1875,255.36,7
10/8/2016,89115,Bellen,1,24.95,0,14.41,4
11/19/2016,89419,Quad,1,43.96,0,20.45,7
11/2/2016,89030,Quad,1,43.96,0,20.65,5
11/7/2016,89115,Yanaki,12,345,0.1875,182.16,2
10/28/2016,89115,Fun Fly,1,4.95,0,2.1,4
11/8/2016,89115,Majestic Beaut,2,65.9,0,37.54,4
11/10/2016,89419,Fun Fly,4,19.8,0.1,16.68,4
10/2/2016,89419,Fun Fly,2,9.9,0,5.94,1
12/18/2016,89419,Aspen,12,335.4,0.1875,152.04,4
10/2/2016,89030,Quad,1,43.96,0,20.58,4
11/11/2016,89419,Fun Fly,3,14.85,0,6.36,4
10/23/2016,89030,Fun Fly,1,4.95,0,4.11,7
11/23/2016,89115,Yanaki,6,172.5,0.1,84.18,3
11/29/2016,89115,Bellen,12,299.4,0.1875,157.8,7
10/11/2016,89030,Aspen,1,27.95,0,12.7,4
10/1/2016,89030,Fun Fly,1,4.95,0,1.58,6
10/28/2016,89419,Carlota,1,27.95,0,11.98,3
10/8/2016,89030,Yanaki,1,28.75,0,15.41,5
10/17/2016,89030,Fun Fly,12,59.4,0.1875,34.92,4
10/9/2016,89419,Yanaki,1,28.75,0,14.95,4
10/25/2016,89030,Yanaki,1,28.75,0,15.48,7
12/24/2016,89030,Fun Fly,1,4.95,0,4.01,7
11/25/2016,89030,Bellen,1,24.95,0,13.36,1
11/7/2016,89030,Carlota,1,27.95,0,11.67,4
11/28/2016,89115,Majestic Beaut,1,32.95,0,19.19,3
11/28/2016,89030,Quad,1,43.96,0,22.12,8
10/6/2016,89030,Quad,1,43.96,0,21.67,3
10/22/2016,89030,Yanaki,2,57.5,0,30.64,4
10/1/2016,89030,Fun Fly,3,14.85,0,7.65,1
10/27/2016,89115,Fun Fly,1,4.95,0,3.5,7
11/18/2016,89115,Aspen,6,167.7,0.1,61.74,1
12/17/2016,89115,Fun Fly,1,4.95,0,2.06,5
11/25/2016,89115,Fun Fly,1,4.95,0,4.17,5
10/4/2016,89030,Majestic Beaut,1,32.95,0,20.2,3
11/14/2016,89115,Yanaki,2,57.5,0,29.8,4
11/21/2016,89115,Fun Fly,1,4.95,0,3.06,3
12/11/2016,89030,Fun Fly,6,29.7,0.1,23.58,4
10/31/2016,89115,Bellen,1,24.95,0,13.02,1
10/5/2016,89030,Yanaki,1,28.75,0,14.54,4
10/25/2016,89419,Fun Fly,1,4.95,0,2.76,3
10/2/2016,89030,Fun Fly,1,4.95,0,3.25,4
11/18/2016,89115,Fun Fly,1,4.95,0,3.42,3
11/22/2016,89030,Fun Fly,1,4.95,0,2,4
12/18/2016,89030,Aspen,6,167.7,0.1,73.8,6
10/4/2016,89030,Fun Fly,1,4.95,0,3.45,7
11/4/2016,89419,Aspen,1,27.95,0,11.4,6
11/3/2016,89030,Bellen,12,299.4,0.1875,162.48,1
12/5/2016,89030,Carlota,12,335.4,0.1875,150.72,7
12/22/2016,89115,Quad,1,43.96,0,22.86,5
11/10/2016,89030,Aspen,3,83.85,0,38.88,4
11/13/2016,89030,Fun Fly,1,4.95,0,1.57,8
11/4/2016,89115,Carlota,1,27.95,0,11.18,7
10/19/2016,89115,Yanaki,1,28.75,0,14.76,4
11/6/2016,89115,Yanaki,1,28.75,0,14.58,7
12/3/2016,89115,Fun Fly,1,4.95,0,1.69,7
11/21/2016,89115,Fun Fly,1,4.95,0,2.06,7
11/11/2016,89419,Quad,1,43.96,0,20.71,7
10/19/2016,89115,Carlota,6,167.7,0.1,77.58,4
11/10/2016,89419,Quad,1,43.96,0,21.01,4
10/31/2016,89030,Aspen,6,167.7,0.1,63.9,5
12/1/2016,89115,Fun Fly,1,4.95,0,1.96,4
12/6/2016,89419,Fun Fly,1,4.95,0,3.96,3
10/7/2016,89030,Fun Fly,6,29.7,0.1,10.86,3
10/20/2016,89030,Bellen,2,49.9,0,24.78,2
11/27/2016,89115,Fun Fly,1,4.95,0,2.88,4
11/4/2016,89419,Quad,1,43.96,0,21.72,6
11/28/2016,89115,Fun Fly,1,4.95,0,1.84,3
12/3/2016,89115,Carlota,1,27.95,0,13.35,5
10/11/2016,89030,Yanaki,12,345,0.1875,175.92,7
11/10/2016,89030,Aspen,1,27.95,0,11.75,4
10/6/2016,89115,Majestic Beaut,1,32.95,0,19.56,7
12/19/2016,89115,Majestic Beaut,4,131.8,0.1,78,4
10/21/2016,89030,Fun Fly,1,4.95,0,3.07,3
12/8/2016,89115,Fun Fly,1,4.95,0,2,3
12/23/2016,89419,Aspen,1,27.95,0,10.27,3
10/11/2016,89030,Fun Fly,1,4.95,0,2.91,3
11/13/2016,89419,Bellen,3,74.85,0,43.02,3
10/27/2016,89030,Fun Fly,1,4.95,0,1.68,2
12/22/2016,89115,Fun Fly,1,4.95,0,2.08,5
10/1/2016,89030,Fun Fly,12,59.4,0.1875,17.76,7
10/9/2016,89030,Quad,4,175.84,0.1,89.72,4
11/2/2016,89419,Quad,1,43.96,0,21.94,1
10/17/2016,89030,Yanaki,1,28.75,0,14.23,2
10/14/2016,89419,Bellen,1,24.95,0,13.1,3
10/5/2016,89115,Yanaki,1,28.75,0,14.23,4
10/1/2016,89115,Bellen,1,24.95,0,12.72,7
10/25/2016,89419,Bellen,1,24.95,0,12.69,4
10/4/2016,89115,Quad,1,43.96,0,21.01,8
12/19/2016,89115,Fun Fly,2,9.9,0,7.66,6
12/19/2016,89115,Majestic Beaut,12,395.4,0.1875,218.16,3
12/22/2016,89030,Bellen,1,24.95,0,12.92,4
10/21/2016,89030,Bellen,1,24.95,0,12.1,3
11/9/2016,89419,Aspen,1,27.95,0,11.45,4
11/22/2016,89419,Bellen,1,24.95,0,12.81,3
11/27/2016,89030,Fun Fly,12,59.4,0.1875,46.08,8
11/27/2016,89115,Fun Fly,12,59.4,0.1875,25.32,7
11/15/2016,89030,Quad,6,263.76,0.1,126.18,5
12/19/2016,89419,Fun Fly,1,4.95,0,1.88,3
11/16/2016,89115,Fun Fly,1,4.95,0,3.54,4
10/15/2016,89419,Fun Fly,2,9.9,0,4.92,2
10/18/2016,89030,Bellen,1,24.95,0,13.14,4
10/2/2016,89115,Fun Fly,1,4.95,0,4.01,1
11/17/2016,89030,Fun Fly,12,59.4,0.1875,28.56,7
10/18/2016,89115,Yanaki,3,86.25,0,42.33,6
11/17/2016,89115,Aspen,1,27.95,0,10.76,6
12/9/2016,89115,Quad,1,43.96,0,21.35,1
11/12/2016,89030,Yanaki,12,345,0.1875,175.08,1
10/19/2016,89115,Quad,3,131.88,0,68.52,1
10/16/2016,89030,Bellen,1,24.95,0,13.03,3
11/30/2016,89030,Bellen,1,24.95,0,13.19,5
12/5/2016,89115,Fun Fly,1,4.95,0,3.91,3
11/15/2016,89419,Bellen,1,24.95,0,13.68,1
12/20/2016,89419,Fun Fly,12,59.4,0.1875,41.4,5
11/9/2016,89115,Aspen,1,27.95,0,11.99,4
11/30/2016,89030,Quad,1,43.96,0,21.36,7
10/8/2016,89030,Bellen,1,24.95,0,14.2,4
12/1/2016,89030,Aspen,12,335.4,0.1875,147.12,2
10/31/2016,89419,Carlota,1,27.95,0,11.02,4
10/19/2016,89030,Aspen,1,27.95,0,12.16,7
12/2/2016,89419,Carlota,12,335.4,0.1875,144.96,3
10/28/2016,89419,Fun Fly,1,4.95,0,2.45,3
12/23/2016,89030,Quad,1,43.96,0,21.44,4
11/29/2016,89115,Fun Fly,1,4.95,0,3.21,4
12/24/2016,89115,Aspen,1,27.95,0,11.65,4
11/13/2016,89115,Aspen,1,27.95,0,10.39,4
12/9/2016,89419,Carlota,1,27.95,0,12.34,4
10/2/2016,89115,Quad,1,43.96,0,22.42,4
10/16/2016,89030,Bellen,1,24.95,0,14.26,1
10/13/2016,89115,Fun Fly,1,4.95,0,2.04,7
10/2/2016,89115,Yanaki,1,28.75,0,13.96,6
10/19/2016,89030,Carlota,6,167.7,0.1,78.6,3
10/26/2016,89030,Fun Fly,1,4.95,0,3.6,6
10/20/2016,89115,Aspen,6,167.7,0.1,74.22,3
11/12/2016,89030,Fun Fly,1,4.95,0,3.96,4
10/8/2016,89419,Bellen,1,24.95,0,12.14,2
10/25/2016,89030,Yanaki,1,28.75,0,13.55,4
10/24/2016,89115,Bellen,2,49.9,0,25.6,3
10/5/2016,89419,Carlota,4,111.8,0.1,44.28,3
12/20/2016,89115,Quad,1,43.96,0,21.18,4
11/8/2016,89030,Yanaki,6,172.5,0.1,95.58,5
12/7/2016,89030,Bellen,1,24.95,0,14.27,1
10/22/2016,89115,Fun Fly,2,9.9,0,3.42,7
11/6/2016,89115,Quad,6,263.76,0.1,137.64,3
10/5/2016,89419,Carlota,12,335.4,0.1875,152.04,8
12/14/2016,89115,Fun Fly,6,29.7,0.1,23.52,4
11/24/2016,89030,Fun Fly,1,4.95,0,3.28,7
12/11/2016,89030,Bellen,12,299.4,0.1875,172.2,6
10/26/2016,89030,Bellen,2,49.9,0,24.32,4
12/21/2016,89115,Quad,1,43.96,0,20.41,4
10/3/2016,89115,Fun Fly,1,4.95,0,3.88,6
10/27/2016,89115,Quad,1,43.96,0,21.07,3
10/29/2016,89115,Fun Fly,1,4.95,0,3.8,1
11/6/2016,89115,Yanaki,6,172.5,0.1,80.94,5
11/7/2016,89115,Fun Fly,4,19.8,0.1,16,3
11/13/2016,89115,Yanaki,2,57.5,0,29.02,4
11/24/2016,89030,Aspen,1,27.95,0,12.57,4
10/24/2016,89419,Bellen,1,24.95,0,13.2,6
11/4/2016,89419,Yanaki,1,28.75,0,14.83,5
11/3/2016,89419,Yanaki,1,28.75,0,13.75,4
10/10/2016,89115,Yanaki,1,28.75,0,13.72,6
12/10/2016,89030,Carlota,2,55.9,0,25.24,1
11/7/2016,89419,Fun Fly,1,4.95,0,2.92,6
11/21/2016,89115,Majestic Beaut,1,32.95,0,18.1,5
11/18/2016,89115,Carlota,2,55.9,0,23.7,3
10/31/2016,89030,Bellen,2,49.9,0,26.98,8
12/14/2016,89419,Aspen,1,27.95,0,12.19,1
10/24/2016,89030,Quad,1,43.96,0,22.59,4
11/24/2016,89115,Bellen,4,99.8,0.1,56,4
11/28/2016,89030,Quad,4,175.84,0.1,87.16,4
10/9/2016,89115,Quad,2,87.92,0,45.92,4
12/20/2016,89030,Bellen,3,74.85,0,37.35,2
10/11/2016,89030,Aspen,1,27.95,0,12.85,3
